bico_injetor_id;componente_id_1;quantidade_1;componente_id_2;quantidade_2;componente_id_3;quantidade_3;componente_id_4;quantidade_4;componente_id_5;quantidade_5;componente_id_6;quantidade_6;componente_id_7;quantidade_7;componente_id_8;quantidade_8
BI-05281;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05282;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05283;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05284;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05285;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05286;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05287;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05288;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05289;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05290;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05292;C-1208;1;C-1625;1;C-1632;1;C-0519;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05293;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05294;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05296;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05297;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05299;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05300;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05302;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05303;C-1889;1;C-1928;1;C-0264;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05304;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05305;C-1817;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05306;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05307;C-0376;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05308;C-1817;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05309;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05310;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05313;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05314;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05320;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05324;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05325;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05326;C-0457;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05327;C-0457;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05328;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05329;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05330;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05331;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05332;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05333;C-1639;1;C-2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05334;C-1639;1;C-2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05335;C-1639;1;C-2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05336;C-1639;1;C-2004;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05337;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05338;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05339;C-0464;2;C-0324;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05340;C-1249;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05341;C-1426;1;C-1745;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05342;C-1536;1;C-1625;1;C-1632;1;C-1718;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05343;C-1536;1;C-1625;1;C-1632;1;C-1718;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05344;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05345;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05346;C-2030;2;C-0058;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05347;C-1848;2;C-0001;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05348;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05349;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05350;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05351;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05352;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05353;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05354;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05355;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05356;C-0151;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05358;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05359;C-1420;1;C-1421;1;C-1623;1;C-1630;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05360;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05361;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05362;C-0444;2;C-0445;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05363;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05364;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05365;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05366;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05367;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05368;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05369;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05370;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05371;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05372;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05373;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05374;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05375;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05376;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05377;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05378;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05379;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05380;C-1641;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05381;C-1412;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05382;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05383;C-1257;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05388;C-1343;1;C-1430;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05389;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05390;C-0425;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05391;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05392;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05393;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05394;C-0046;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05395;C-1957;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05396;C-1460;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05397;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05398;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05399;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05400;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05401;C-1621;1;C-1628;1;C-1870;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05402;C-0101;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05403;C-0096;2;C-0097;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05404;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05405;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05406;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05407;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05408;C-1621;1;C-1622;1;C-1628;1;C-1660;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05409;C-1625;2;C-1632;2;C-0177;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05410;C-1649;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05411;C-1649;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05412;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05416;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05418;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05419;C-1649;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05420;C-1649;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05421;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05422;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05423;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05424;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05425;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05426;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05427;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05428;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05429;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05430;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05431;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05432;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05433;C-1649;1;C-0409;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05434;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05435;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05436;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05437;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05438;C-1626;1;C-1633;1;C-2009;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05439;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05440;C-1352;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05442;C-1625;1;C-1632;1;C-1907;1;C-0260;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05445;C-1343;1;C-1430;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05447;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05448;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05449;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05450;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05451;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05452;C-1625;1;C-1632;1;C-1907;1;C-0260;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05453;C-1626;2;C-1633;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05454;C-1420;2;C-1421;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05455;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05456;C-0448;2;C-0449;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05457;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05458;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05459;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05460;C-0614;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05461;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05463;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05464;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05466;C-1907;1;C-2032;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05467;C-1907;1;C-2032;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05468;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05469;C-1845;2;C-1846;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05470;C-1622;1;C-1629;1;C-1739;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05471;C-1622;1;C-1629;1;C-1739;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05472;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05473;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05476;C-0524;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05477;C-1631;1;C-1641;1;C-2027;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05478;C-1631;1;C-1641;1;C-2027;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05479;C-1567;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05480;C-1625;1;C-1641;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05481;C-1625;1;C-1641;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05482;C-1625;1;C-1641;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05483;C-1625;1;C-1641;1;C-1652;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05484;C-2030;2;C-0058;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05485;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05486;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05487;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05488;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05489;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05490;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05491;C-1623;1;C-1630;1;C-0210;1;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05492;C-1621;1;C-1622;1;C-1628;1;C-1660;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-05493;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05494;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05495;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05496;C-1623;2;C-1630;2;C-0214;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05497;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05498;C-1642;1;C-1997;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05499;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05500;C-1348;1;C-2032;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05501;C-1348;1;C-2032;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05502;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05503;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05504;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05505;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05506;C-1768;1;C-1770;1;C-0030;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05507;C-1768;1;C-1770;1;C-0030;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05508;C-1447;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05509;C-1447;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05510;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05511;C-1527;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05512;C-1412;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05513;C-1412;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05514;C-1398;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05515;C-1398;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05516;C-0532;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05517;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05518;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05519;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05520;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05521;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05522;C-1623;1;C-1630;1;C-1640;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05523;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05524;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05525;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05526;C-0272;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05527;C-1931;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-05528;C-1512;1;C-0527;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
